#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2023 09 04 02 14  90  6.2  7.7    MM    MM    MM  MM  994.2   6.0    MM   4.8   MM   MM    MM
2023 09 04 02 04  90  6.2  7.7    MM    MM    MM  MM  994.3   6.1    MM   4.8   MM   MM    MM
2023 09 04 01 54  90  6.2  7.7    MM    MM    MM  MM  994.3   6.1    MM   4.8   MM   MM    MM
2023 09 04 01 44  90  6.2  7.2    MM    MM    MM  MM  994.4   6.0    MM   4.7   MM   MM    MM
2023 09 04 01 34  90  6.7  8.2    MM    MM    MM  MM  994.5   5.9    MM   4.6   MM   MM    MM
2023 09 04 01 24  90  7.7  9.3    MM    MM    MM  MM  994.5   5.8    MM   4.5   MM   MM    MM
2023 09 04 01 14  90  7.7  9.3    MM    MM    MM  MM  994.4   5.7    MM   4.5   MM   MM    MM
2023 09 04 01 04  90  8.2 10.3    MM    MM    MM  MM  994.4   5.7    MM   4.4   MM   MM    MM
2023 09 04 00 54  80  7.2  8.8    MM    MM    MM  MM  994.4   5.7    MM   4.5   MM   MM    MM
2023 09 04 00 44  80  6.7  9.3    MM    MM    MM  MM  994.5   5.7    MM   4.6   MM   MM    MM
2023 09 04 00 34  70  6.2  8.2    MM    MM    MM  MM  994.5   5.7    MM   4.6   MM   MM    MM
2023 09 04 00 24  70  5.7  7.7    MM    MM    MM  MM  994.7   5.7    MM   4.6   MM   MM    MM
2023 09 04 00 14  80  6.2  8.8    MM    MM    MM  MM  994.7   5.6    MM   4.6   MM   MM    MM
2023 09 03 23 54  80  7.2  9.3    MM    MM    MM  MM  994.9   6.1    MM   4.7   MM   MM    MM
2023 09 03 23 44  80  6.2  7.2    MM    MM    MM  MM  995.1   6.1    MM   4.8   MM   MM    MM
2023 09 03 23 34  80  5.7  6.7    MM    MM    MM  MM  995.2   6.1    MM   4.8   MM   MM    MM
2023 09 03 23 24  90  4.6  5.7    MM    MM    MM  MM  995.5   6.1    MM   4.8   MM   MM    MM
2023 09 03 23 14  90  5.1  6.2    MM    MM    MM  MM  995.5   6.1    MM   4.7   MM   MM    MM
2023 09 03 23 04  90  5.1  6.7    MM    MM    MM  MM  995.5   6.3    MM   4.7   MM   MM    MM
2023 09 03 22 54  80  5.1  6.2    MM    MM    MM  MM  995.6   6.3    MM   4.7   MM   MM    MM
2023 09 03 22 44  90  5.1  6.7    MM    MM    MM  MM  995.6   6.2    MM   4.7   MM   MM    MM
2023 09 03 22 35  90  5.7  6.7    MM    MM    MM  MM  995.7   6.1    MM   4.6   MM   MM    MM
2023 09 03 22 25  90  4.6  5.7    MM    MM    MM  MM  995.8   5.8    MM   4.5   MM   MM    MM
2023 09 03 22 14  90  5.1  6.2    MM    MM    MM  MM  995.8   5.7    MM   4.4   MM   MM    MM
2023 09 03 22 04  90  5.1  6.7    MM    MM    MM  MM  995.8   5.9    MM   4.4   MM   MM    MM
2023 09 03 21 54  90  4.6  6.2    MM    MM    MM  MM  995.8   5.9    MM   4.4   MM   MM    MM
2023 09 03 21 44  90  5.1  7.2    MM    MM    MM  MM  995.8   6.2    MM   4.3   MM   MM    MM
2023 09 03 21 34 100  6.2  8.2    MM    MM    MM  MM  995.7   6.4    MM   4.0   MM   MM    MM
2023 09 03 21 24 100  7.2  8.2    MM    MM    MM  MM  995.8   6.2    MM   3.7   MM   MM    MM
2023 09 03 21 04 100  6.7  8.2    MM    MM    MM  MM  996.0   5.9    MM   3.6   MM   MM    MM
2023 09 03 20 54 110  6.7  8.2    MM    MM    MM  MM  996.0   5.7    MM   3.5   MM   MM    MM
2023 09 03 20 44 110  6.7  8.2    MM    MM    MM  MM  996.1   5.5    MM   3.4   MM   MM    MM
2023 09 03 20 34 110  7.7  8.8    MM    MM    MM  MM  996.0   5.4    MM   3.3   MM   MM    MM
2023 09 03 20 24 110  7.7  9.3    MM    MM    MM  MM  996.0   5.2    MM   3.3   MM   MM    MM
2023 09 03 20 14 100  7.7  9.3    MM    MM    MM  MM  996.0   5.1    MM   3.2   MM   MM    MM
2023 09 03 20 04 100  8.2  9.8    MM    MM    MM  MM  996.0   5.0    MM   3.1   MM   MM    MM
2023 09 03 19 54 100  8.8  9.8    MM    MM    MM  MM  995.9   4.8    MM   3.0   MM   MM    MM
2023 09 03 19 44 100  8.8 10.8    MM    MM    MM  MM  995.9   4.7    MM   2.9   MM   MM    MM
2023 09 03 19 34 100  8.8 10.3    MM    MM    MM  MM  996.0   4.5    MM   2.8   MM   MM    MM
2023 09 03 19 24 100  8.8 10.3    MM    MM    MM  MM  996.0   4.2    MM   2.7   MM   MM    MM
2023 09 03 19 14 110  8.8 10.8    MM    MM    MM  MM  996.1   4.1    MM   2.7   MM   MM    MM
2023 09 03 19 04 100  9.3 10.8    MM    MM    MM  MM  996.1   3.9    MM   2.6   MM   MM    MM
2023 09 03 18 54 100  8.8 10.8    MM    MM    MM  MM  996.1   3.8    MM   2.5   MM   MM    MM
2023 09 03 18 44 100  9.3 11.3    MM    MM    MM  MM  996.2   3.6    MM   2.4   MM   MM    MM
2023 09 03 18 34 110  8.8 10.8    MM    MM    MM  MM  996.4   3.5    MM   2.4   MM   MM    MM
2023 09 03 18 24 100  8.8 10.3    MM    MM    MM  MM  996.5   3.4    MM   2.4   MM   MM    MM
2023 09 03 18 14 100  8.8 11.3    MM    MM    MM  MM  996.6   3.3    MM   2.4   MM   MM    MM
2023 09 03 18 04 110  9.8 11.3    MM    MM    MM  MM  996.5   3.1    MM   2.2   MM   MM    MM
2023 09 03 17 54 110  9.8 11.3    MM    MM    MM  MM  996.7   2.9    MM   2.1   MM   MM    MM
2023 09 03 17 44 110  9.3 11.8    MM    MM    MM  MM  996.8   2.7    MM   2.0   MM   MM    MM
2023 09 03 17 34 100  9.8 11.8    MM    MM    MM  MM  996.9   2.6    MM   1.9   MM   MM    MM
2023 09 03 17 24 100 10.3 12.4    MM    MM    MM  MM  997.0   2.4    MM   1.8   MM   MM    MM
2023 09 03 17 14 100  8.8 11.3    MM    MM    MM  MM  997.1   2.3    MM   1.8   MM   MM    MM
2023 09 03 17 04 100  8.8 12.4    MM    MM    MM  MM  997.2   2.1    MM   1.7   MM   MM    MM
2023 09 03 16 54 100  8.8 10.8    MM    MM    MM  MM  997.3   1.9    MM   1.7   MM   MM    MM
2023 09 03 16 44 100  9.3 11.3    MM    MM    MM  MM  997.4   1.8    MM   1.7   MM   MM    MM
2023 09 03 16 34  90  8.2 10.3    MM    MM    MM  MM  997.5   1.7    MM   1.7   MM   MM    MM
2023 09 03 16 24  90  8.8 11.3    MM    MM    MM  MM  997.6   1.6    MM   1.6   MM   MM    MM
2023 09 03 16 14  90  9.3 11.8    MM    MM    MM  MM  997.7   1.5    MM   1.5   MM   MM    MM
2023 09 03 16 04  90  9.3 11.8    MM    MM    MM  MM  997.7   1.3    MM   1.3   MM   MM    MM
2023 09 03 15 54  90  9.8 12.4    MM    MM    MM  MM  997.8   1.2    MM   1.2   MM   MM    MM
2023 09 03 15 44  90  9.8 12.9    MM    MM    MM  MM  997.9   1.1    MM   1.1   MM   MM    MM
2023 09 03 15 34  90 10.3 12.9    MM    MM    MM  MM  997.9   1.0    MM   1.0   MM   MM    MM
2023 09 03 15 24  90  9.3 11.8    MM    MM    MM  MM  998.0   1.0    MM   1.0   MM   MM    MM
2023 09 03 15 14  90 10.3 12.9    MM    MM    MM  MM  998.1   1.0    MM   1.0   MM   MM    MM
2023 09 03 15 04  90  9.8 12.4    MM    MM    MM  MM  998.3   1.0    MM   1.0   MM   MM    MM
2023 09 03 14 54  90 10.8 13.4    MM    MM    MM  MM  998.3   1.0    MM   1.0   MM   MM    MM
2023 09 03 14 44  90 10.8 13.9    MM    MM    MM  MM  998.4   0.9    MM   0.9   MM   MM    MM
2023 09 03 14 34  90 11.8 14.9    MM    MM    MM  MM  998.5   0.8    MM   0.8   MM   MM    MM
2023 09 03 14 24  90 10.8 14.4    MM    MM    MM  MM  998.7   0.7    MM   0.7   MM   MM    MM
2023 09 03 14 14  90 11.3 14.4    MM    MM    MM  MM  998.8   0.7    MM   0.7   MM   MM    MM
2023 09 03 14 04  90 10.8 13.9    MM    MM    MM  MM  999.0   0.9    MM   0.9   MM   MM    MM
2023 09 03 13 54  90 10.8 13.9    MM    MM    MM  MM  999.1   0.8    MM   0.8   MM   MM    MM
2023 09 03 13 44  90 10.3 12.9    MM    MM    MM  MM  999.3   0.8    MM   0.8   MM   MM    MM
2023 09 03 13 34  90  9.8 13.4    MM    MM    MM  MM  999.4   0.9    MM   0.9   MM   MM    MM
2023 09 03 13 24  90 10.3 14.4    MM    MM    MM  MM  999.5   0.9    MM   0.9   MM   MM    MM
2023 09 03 13 14  90  9.3 12.9    MM    MM    MM  MM  999.7   0.9    MM   0.9   MM   MM    MM
2023 09 03 13 04  90  9.3 12.9    MM    MM    MM  MM  999.8   0.9    MM   0.9   MM   MM    MM
2023 09 03 12 54  90 10.3 14.4    MM    MM    MM  MM  999.7   0.8    MM   0.8   MM   MM    MM
2023 09 03 12 44  90 10.3 13.9    MM    MM    MM  MM  999.8   0.8    MM   0.8   MM   MM    MM
2023 09 03 12 34  90  9.8 12.9    MM    MM    MM  MM 1000.0   0.9    MM   0.9   MM   MM    MM
2023 09 03 12 24  90  8.8 11.8    MM    MM    MM  MM 1000.1   0.9    MM   0.9   MM   MM    MM
2023 09 03 12 14  90  8.8 11.8    MM    MM    MM  MM 1000.1   1.0    MM   1.0   MM   MM    MM
2023 09 03 12 04  90  9.3 12.4    MM    MM    MM  MM 1000.1   1.0    MM   1.0   MM   MM    MM
2023 09 03 11 54  90  9.8 11.8    MM    MM    MM  MM 1000.2   0.9    MM   0.9   MM   MM    MM
2023 09 03 11 44  90  9.3 12.4    MM    MM    MM  MM 1000.2   1.1    MM   1.1   MM   MM    MM
2023 09 03 11 34  90  8.8 11.3    MM    MM    MM  MM 1000.4   1.3    MM   1.3   MM   MM    MM
2023 09 03 11 24  90  8.8 11.8    MM    MM    MM  MM 1000.5   1.3    MM   1.3   MM   MM    MM
2023 09 03 11 14  90  9.3 11.3    MM    MM    MM  MM 1000.5   1.4    MM   1.4   MM   MM    MM
2023 09 03 11 04  90  8.8 11.8    MM    MM    MM  MM 1000.7   1.5    MM   1.5   MM   MM    MM
2023 09 03 10 54  90  9.3 12.9    MM    MM    MM  MM 1000.8   1.5    MM   1.5   MM   MM    MM
2023 09 03 10 44 100  9.3 12.4    MM    MM    MM  MM 1001.0   1.5    MM   1.4   MM   MM    MM
2023 09 03 10 34 100  9.3 11.8    MM    MM    MM  MM 1001.1   1.6    MM   1.5   MM   MM    MM
2023 09 03 10 24 100  9.3 12.4    MM    MM    MM  MM 1001.1   1.6    MM   1.5   MM   MM    MM
2023 09 03 10 17 100  9.8 12.4    MM    MM    MM  MM 1001.1   1.6    MM   1.5   MM   MM    MM
2023 09 03 10 04 100  9.3 11.8    MM    MM    MM  MM 1001.2   1.6    MM   1.6   MM   MM    MM
2023 09 03 09 54 100  8.8 11.8    MM    MM    MM  MM 1001.3   1.6    MM   1.6   MM   MM    MM
2023 09 03 09 44  90  8.8 11.3    MM    MM    MM  MM 1001.4   1.6    MM   1.6   MM   MM    MM
2023 09 03 09 34  90  8.8 10.8    MM    MM    MM  MM 1001.6   1.6    MM   1.6   MM   MM    MM
2023 09 03 09 24  90  8.8 11.8    MM    MM    MM  MM 1001.7   1.7    MM   1.7   MM   MM    MM
2023 09 03 09 14  90  8.8 11.8    MM    MM    MM  MM 1001.7   1.7    MM   1.7   MM   MM    MM
2023 09 03 09 04  90  8.2 10.8    MM    MM    MM  MM 1001.8   1.8    MM   1.8   MM   MM    MM
2023 09 03 08 54  90  8.8 12.4    MM    MM    MM  MM 1001.9   1.8    MM   1.7   MM   MM    MM
2023 09 03 08 44  90  8.8 10.8    MM    MM    MM  MM 1002.0   1.9    MM   1.8   MM   MM    MM
2023 09 03 08 34  90  8.2 11.3    MM    MM    MM  MM 1002.2   2.0    MM   1.9   MM   MM    MM
2023 09 03 08 24  90  8.8 11.3    MM    MM    MM  MM 1002.4   2.1    MM   1.9   MM   MM    MM
2023 09 03 08 14  90  9.8 12.4    MM    MM    MM  MM 1002.5   2.2    MM   2.0   MM   MM    MM
2023 09 03 08 04  90  9.8 12.4    MM    MM    MM  MM 1002.6   2.3    MM   2.1   MM   MM    MM
2023 09 03 07 54  90  9.3 11.8    MM    MM    MM  MM 1002.8   2.2    MM   2.1   MM   MM    MM
2023 09 03 07 44  90  8.2 10.8    MM    MM    MM  MM 1003.0   2.3    MM   2.2   MM   MM    MM
2023 09 03 07 34  90  7.7 10.8    MM    MM    MM  MM 1003.2   2.3    MM   2.2   MM   MM    MM
2023 09 03 07 24  90  7.7 10.8    MM    MM    MM  MM 1003.3   2.2    MM   2.2   MM   MM    MM
2023 09 03 07 14  90  8.2 10.3    MM    MM    MM  MM 1003.4   2.3    MM   2.2   MM   MM    MM
2023 09 03 07 04  90  8.8 11.8    MM    MM    MM  MM 1003.4   2.5    MM   2.3   MM   MM    MM
2023 09 03 06 44  90  9.8 12.4    MM    MM    MM  MM 1003.4   2.9    MM   2.0   MM   MM    MM
2023 09 03 06 34  90  9.8 12.9    MM    MM    MM  MM 1003.5   2.9    MM   1.7   MM   MM    MM
2023 09 03 06 24  90  8.8 11.3    MM    MM    MM  MM 1003.5   3.0    MM   1.7   MM   MM    MM
2023 09 03 06 14  90  9.3 12.4    MM    MM    MM  MM 1003.5   2.9    MM   1.5   MM   MM    MM
2023 09 03 06 04  90  8.8 11.3    MM    MM    MM  MM 1003.6   2.9    MM   1.9   MM   MM    MM
2023 09 03 05 54  90  8.2 10.8    MM    MM    MM  MM 1003.7   3.1    MM   1.9   MM   MM    MM
2023 09 03 05 44  90  8.8 11.3    MM    MM    MM  MM 1003.9   3.2    MM   2.0   MM   MM    MM
2023 09 03 05 34  90  8.2 10.3    MM    MM    MM  MM 1004.0   3.3    MM   2.2   MM   MM    MM
2023 09 03 05 24  90  8.8 11.3    MM    MM    MM  MM 1004.0   3.3    MM   2.3   MM   MM    MM
2023 09 03 05 14  90  8.8 11.8    MM    MM    MM  MM 1004.1   3.3    MM   2.5   MM   MM    MM
2023 09 03 05 04  90  8.2 10.8    MM    MM    MM  MM 1004.1   3.3    MM   2.7   MM   MM    MM
2023 09 03 04 54  90  8.8 11.3    MM    MM    MM  MM 1004.1   3.2    MM   2.6   MM   MM    MM
2023 09 03 04 44  90  8.2 11.8    MM    MM    MM  MM 1004.2   3.3    MM   2.5   MM   MM    MM
2023 09 03 04 34  90  9.3 11.8    MM    MM    MM  MM 1004.4   3.3    MM   2.3   MM   MM    MM
2023 09 03 04 24  90  8.2 11.3    MM    MM    MM  MM 1004.5   3.4    MM   2.2   MM   MM    MM
2023 09 03 04 14  90  8.8 10.8    MM    MM    MM  MM 1004.5   3.4    MM   1.9   MM   MM    MM
2023 09 03 04 04  90  8.8 10.3    MM    MM    MM  MM 1004.6   3.4    MM   1.7   MM   MM    MM
2023 09 03 03 54  80  8.8 11.3    MM    MM    MM  MM 1004.6   3.3    MM   1.9   MM   MM    MM
2023 09 03 03 44  80  8.8 11.8    MM    MM    MM  MM 1004.6   3.3    MM   2.0   MM   MM    MM
2023 09 03 03 34  80  8.2 11.3    MM    MM    MM  MM 1004.7   3.5    MM   1.8   MM   MM    MM
2023 09 03 03 24  80  8.2 10.3    MM    MM    MM  MM 1004.6   3.5    MM   1.8   MM   MM    MM
2023 09 03 03 14  80  7.7 10.3    MM    MM    MM  MM 1004.7   3.5    MM   1.9   MM   MM    MM
2023 09 03 03 04  80  7.7 10.3    MM    MM    MM  MM 1004.7   3.4    MM   1.7   MM   MM    MM
2023 09 03 02 54  90  7.7 10.3    MM    MM    MM  MM 1004.8   3.5    MM   1.8   MM   MM    MM
2023 09 03 02 44  90  8.2 10.8    MM    MM    MM  MM 1004.9   3.5    MM   1.6   MM   MM    MM
2023 09 03 02 34  80  7.7 10.3    MM    MM    MM  MM 1004.8   3.6    MM   1.5   MM   MM    MM
2023 09 03 02 24  80  7.7  9.3    MM    MM    MM  MM 1004.9   3.7    MM   1.3   MM   MM    MM
2023 09 03 02 14  80  7.2  9.3    MM    MM    MM  MM 1005.0   3.7    MM   1.4   MM   MM    MM
2023 09 03 02 04  90  7.7  9.8    MM    MM    MM  MM 1005.0   3.8    MM   1.4   MM   MM    MM
2023 09 03 01 54  90  6.2  8.8    MM    MM    MM  MM 1005.1   3.9    MM   1.6   MM   MM    MM
2023 09 03 01 44  80  7.2  8.8    MM    MM    MM  MM 1005.0   3.9    MM   1.4   MM   MM    MM
2023 09 03 01 34  80  6.7  8.2    MM    MM    MM  MM 1005.0   3.9    MM   1.2   MM   MM    MM
2023 09 03 01 24  80  6.2  8.2    MM    MM    MM  MM 1005.0   3.9    MM   1.1   MM   MM    MM
2023 09 03 01 14  80  5.7  7.7    MM    MM    MM  MM 1005.0   3.9    MM   1.3   MM   MM    MM
2023 09 03 01 04  80  6.2  7.7    MM    MM    MM  MM 1005.0   4.0    MM   1.3   MM   MM    MM
2023 09 03 00 54  70  6.2  8.2    MM    MM    MM  MM 1005.0   4.1    MM   1.5   MM   MM    MM
2023 09 03 00 44  80  5.7  7.7    MM    MM    MM  MM 1005.0   4.2    MM   1.3   MM   MM    MM
2023 09 03 00 34  70  5.1  7.2    MM    MM    MM  MM 1005.1   4.2    MM   1.3   MM   MM    MM
2023 09 03 00 24  80  5.1  6.7    MM    MM    MM  MM 1005.1   4.3    MM   1.4   MM   MM    MM
2023 09 03 00 14  80  5.1  7.2    MM    MM    MM  MM 1005.0   4.3    MM   1.3   MM   MM    MM
2023 09 02 23 54  80  4.6  6.7    MM    MM    MM  MM 1005.0   4.4    MM   1.4   MM   MM    MM
2023 09 02 23 45  90  5.1  6.7    MM    MM    MM  MM 1004.9   4.3    MM   1.2   MM   MM    MM
2023 09 02 23 34  80  4.6  6.7    MM    MM    MM  MM 1004.9   4.4    MM   1.3   MM   MM    MM
2023 09 02 23 24  80  4.6  6.7    MM    MM    MM  MM 1004.9   4.3    MM   1.2   MM   MM    MM
2023 09 02 23 14  50  4.6  7.2    MM    MM    MM  MM 1004.8   4.1    MM   1.3   MM   MM    MM
2023 09 02 23 04  50  5.7  6.7    MM    MM    MM  MM 1004.8   4.0    MM   1.0   MM   MM    MM
2023 09 02 22 54  50  4.6  7.2    MM    MM    MM  MM 1004.8   4.2    MM   1.1   MM   MM    MM
2023 09 02 22 44  60  5.1  6.7    MM    MM    MM  MM 1004.8   4.1    MM   1.0   MM   MM    MM
2023 09 02 22 14  40  3.6  5.1    MM    MM    MM  MM 1004.6   3.8    MM   1.0   MM   MM    MM
2023 09 02 22 04  60  3.6  4.6    MM    MM    MM  MM 1004.5   3.9    MM   1.2   MM   MM    MM
2023 09 02 21 54  70  3.6  4.6    MM    MM    MM  MM 1004.5   3.8    MM   1.1   MM   MM    MM
2023 09 02 21 44  70  4.1  5.1    MM    MM    MM  MM 1004.3   3.7    MM   1.2   MM   MM    MM
2023 09 02 21 34  70  4.1  5.1    MM    MM    MM  MM 1004.2   3.8    MM   1.0   MM   MM    MM
2023 09 02 21 24  70  4.1  5.7    MM    MM    MM  MM 1004.2   3.8    MM   1.2   MM   MM    MM
2023 09 02 21 14  70  3.6  5.1    MM    MM    MM  MM 1004.1   3.8    MM   1.4   MM   MM    MM
2023 09 02 21 04  70  4.1  5.7    MM    MM    MM  MM 1004.0   3.7    MM   1.2   MM   MM    MM
2023 09 02 20 54  70  3.1  4.6    MM    MM    MM  MM 1003.9   3.8    MM   0.8   MM   MM    MM
2023 09 02 20 44  70  3.1  4.6    MM    MM    MM  MM 1003.8   3.7    MM   0.7   MM   MM    MM
2023 09 02 20 34  70  3.1  4.6    MM    MM    MM  MM 1003.7   3.7    MM   0.8   MM   MM    MM
2023 09 02 20 24  90  3.6  4.6    MM    MM    MM  MM 1003.5   3.5    MM   0.9   MM   MM    MM
2023 09 02 20 14  90  3.6  4.6    MM    MM    MM  MM 1003.3   3.5    MM   1.0   MM   MM    MM
2023 09 02 20 04  70  3.1  4.6    MM    MM    MM  MM 1003.2   3.5    MM   1.2   MM   MM    MM
2023 09 02 19 54  60  3.6  5.1    MM    MM    MM  MM 1003.1   3.4    MM   1.4   MM   MM    MM
2023 09 02 19 44  50  3.1  4.6    MM    MM    MM  MM 1003.0   3.3    MM   1.6   MM   MM    MM
2023 09 02 19 34  20  3.1  5.1    MM    MM    MM  MM 1002.8   3.2    MM   1.9   MM   MM    MM
2023 09 02 19 24  30  2.6  4.6    MM    MM    MM  MM 1002.7   3.6    MM   1.4   MM   MM    MM
2023 09 02 19 14  40  1.5  3.1    MM    MM    MM  MM 1002.7   3.7    MM   1.0   MM   MM    MM
2023 09 02 19 04  30  1.5  3.1    MM    MM    MM  MM 1002.6   3.5    MM   1.5   MM   MM    MM
2023 09 02 18 54  60  2.6  4.1    MM    MM    MM  MM 1002.5   3.5    MM   1.0   MM   MM    MM
2023 09 02 18 44  80  3.1  4.1    MM    MM    MM  MM 1002.3   3.3    MM   0.9   MM   MM    MM
2023 09 02 18 34  70  3.1  4.1    MM    MM    MM  MM 1002.3   3.2    MM   1.3   MM   MM    MM
2023 09 02 18 24  70  2.6  4.1    MM    MM    MM  MM 1002.2   3.2    MM   1.7   MM   MM    MM
2023 09 02 18 14  60  3.1  4.1    MM    MM    MM  MM 1002.1   3.3    MM   1.6   MM   MM    MM
2023 09 02 18 04  60  3.1  4.6    MM    MM    MM  MM 1001.9   3.7    MM   2.0   MM   MM    MM
2023 09 02 17 54  70  3.1  4.6    MM    MM    MM  MM 1001.8   3.1    MM   1.7   MM   MM    MM
2023 09 02 17 44  60  2.6  4.1    MM    MM    MM  MM 1001.6   2.7    MM   2.0   MM   MM    MM
2023 09 02 17 34  30  1.5  2.1    MM    MM    MM  MM 1001.4   2.4    MM   2.4   MM   MM    MM
2023 09 02 17 24 360  2.1  3.1    MM    MM    MM  MM 1001.2   2.2    MM   2.2   MM   MM    MM
2023 09 02 17 14  20  3.1  4.6    MM    MM    MM  MM 1001.1   2.6    MM   2.0   MM   MM    MM
2023 09 02 17 04  50  2.1  3.1    MM    MM    MM  MM 1001.0   3.1    MM   1.6   MM   MM    MM
2023 09 02 16 54  50  2.6  3.1    MM    MM    MM  MM 1000.8   2.9    MM   1.7   MM   MM    MM
2023 09 02 16 44  30  2.1  3.1    MM    MM    MM  MM 1000.6   2.6    MM   1.6   MM   MM    MM
2023 09 02 16 34  30  2.6  4.1    MM    MM    MM  MM 1000.5   2.5    MM   1.9   MM   MM    MM
2023 09 02 16 24  40  3.1  4.1    MM    MM    MM  MM 1000.3   2.7    MM   1.9   MM   MM    MM
2023 09 02 16 14  50  2.6  3.1    MM    MM    MM  MM 1000.2   2.7    MM   1.6   MM   MM    MM
2023 09 02 16 03  50  1.5  2.6    MM    MM    MM  MM 1000.0   2.6    MM   1.8   MM   MM    MM
2023 09 02 15 54  60  1.0  1.5    MM    MM    MM  MM  999.9   2.6    MM   2.1   MM   MM    MM
2023 09 02 15 43  50  1.5  2.6    MM    MM    MM  MM  999.7   2.5    MM   2.0   MM   MM    MM
2023 09 02 15 34  50  2.1  2.6    MM    MM    MM  MM  999.5   2.4    MM   2.0   MM   MM    MM
2023 09 02 15 24  50  2.1  3.1    MM    MM    MM  MM  999.4   2.4    MM   2.2   MM   MM    MM
2023 09 02 15 14  50  2.6  3.6    MM    MM    MM  MM  999.2   2.5    MM   2.1   MM   MM    MM
2023 09 02 15 04  40  2.1  2.6    MM    MM    MM  MM  999.0   2.4    MM   1.9   MM   MM    MM
2023 09 02 14 54  50  2.6  3.6    MM    MM    MM  MM  998.8   2.3    MM   2.0   MM   MM    MM
2023 09 02 14 44  30  2.6  4.1    MM    MM    MM  MM  998.7   2.2    MM   2.1   MM   MM    MM
2023 09 02 14 34  30  2.6  4.1    MM    MM    MM  MM  998.6   2.3    MM   2.3   MM   MM    MM
2023 09 02 14 24  30  3.1  4.6    MM    MM    MM  MM  998.4   2.3    MM   2.1   MM   MM    MM
2023 09 02 14 14  40  3.6  5.7    MM    MM    MM  MM  998.2   2.3    MM   2.1   MM   MM    MM
2023 09 02 14 04  40  3.6  5.1    MM    MM    MM  MM  998.1   2.2    MM   2.2   MM   MM    MM
2023 09 02 13 54  40  3.6  5.1    MM    MM    MM  MM  997.9   2.5    MM   2.4   MM   MM    MM
2023 09 02 13 44  30  3.1  5.1    MM    MM    MM  MM  997.7   2.5    MM   2.3   MM   MM    MM
2023 09 02 13 34  40  3.1  5.1    MM    MM    MM  MM  997.5   2.6    MM   2.3   MM   MM    MM
2023 09 02 13 24  40  3.1  5.1    MM    MM    MM  MM  997.4   2.5    MM   2.5   MM   MM    MM
2023 09 02 13 14  30  3.1  4.6    MM    MM    MM  MM  997.2   2.5    MM   2.5   MM   MM    MM
2023 09 02 13 04  30  2.6  4.6    MM    MM    MM  MM  997.0   2.6    MM   2.6   MM   MM    MM
2023 09 02 12 54  30  2.6  4.1    MM    MM    MM  MM  996.8   2.6    MM   2.6   MM   MM    MM
2023 09 02 12 44  20  3.1  4.6    MM    MM    MM  MM  996.6   2.8    MM   2.4   MM   MM    MM
2023 09 02 12 43  20  3.1  4.6    MM    MM    MM  MM  996.6   2.8    MM   2.4   MM   MM    MM
2023 09 02 12 24  30  2.6  4.6    MM    MM    MM  MM  996.3   2.7    MM   2.5   MM   MM    MM
2023 09 02 12 14  30  2.6  4.6    MM    MM    MM  MM  996.0   2.8    MM   2.5   MM   MM    MM
2023 09 02 12 04  30  2.6  4.6    MM    MM    MM  MM  995.8   2.7    MM   2.5   MM   MM    MM
2023 09 02 11 54  40  2.6  4.1    MM    MM    MM  MM  995.7   2.6    MM   2.6   MM   MM    MM
2023 09 02 11 44  40  3.1  4.1    MM    MM    MM  MM  995.5   2.6    MM   2.6   MM   MM    MM
2023 09 02 11 34  30  3.1  4.6    MM    MM    MM  MM  995.4   2.6    MM   2.6   MM   MM    MM
2023 09 02 11 24  30  2.6  4.6    MM    MM    MM  MM  995.2   2.6    MM   2.6   MM   MM    MM
2023 09 02 11 14  40  3.6  4.1    MM    MM    MM  MM  995.0   2.7    MM   2.6   MM   MM    MM
2023 09 02 11 04  30  3.1  4.1    MM    MM    MM  MM  994.9   2.8    MM   2.7   MM   MM    MM
2023 09 02 10 54  30  2.6  3.6    MM    MM    MM  MM  994.8   2.8    MM   2.8   MM   MM    MM
2023 09 02 10 44  30  2.6  4.1    MM    MM    MM  MM  994.5   2.7    MM   2.7   MM   MM    MM
2023 09 02 10 34  40  2.6  4.1    MM    MM    MM  MM  994.4   2.7    MM   2.7   MM   MM    MM
2023 09 02 10 24  40  3.1  4.6    MM    MM    MM  MM  994.2   2.8    MM   2.8   MM   MM    MM
2023 09 02 10 14  40  3.1  4.6    MM    MM    MM  MM  994.0   2.6    MM   2.6   MM   MM    MM
2023 09 02 10 04  40  2.6  4.1    MM    MM    MM  MM  993.9   2.7    MM   2.7   MM   MM    MM
2023 09 02 09 54  40  3.6  4.6    MM    MM    MM  MM  993.7   2.7    MM   2.7   MM   MM    MM
2023 09 02 09 44  40  3.6  4.6    MM    MM    MM  MM  993.5   2.6    MM   2.6   MM   MM    MM
